match_id,round_id,total_round_duration
MATCH_000012,MATCH_000012-R22,95.94915492022257
MATCH_000013,MATCH_000013-R01,93.40608527696259
MATCH_000013,MATCH_000013-R02,135.8802080513911
MATCH_000013,MATCH_000013-R03,90.63837765043256
MATCH_000013,MATCH_000013-R04,120.37731516189842
MATCH_000013,MATCH_000013-R05,97.7671700182155
MATCH_000013,MATCH_000013-R06,70.82666357649288
MATCH_000013,MATCH_000013-R07,76.5856157932628
MATCH_000013,MATCH_000013-R08,123.8697222687914
MATCH_000013,MATCH_000013-R09,95.90033435245863
MATCH_000013,MATCH_000013-R10,127.63841232687365
MATCH_000013,MATCH_000013-R11,88.89596963754593
MATCH_000013,MATCH_000013-R12,83.4849542208847
MATCH_000013,MATCH_000013-R13,113.46198016731631
MATCH_000013,MATCH_000013-R14,91.88341420650696
MATCH_000013,MATCH_000013-R15,93.16550619148997
MATCH_000013,MATCH_000013-R16,75.83660899402086
MATCH_000013,MATCH_000013-R17,95.35537381280916
MATCH_000013,MATCH_000013-R18,83.58220262512543
MATCH_000013,MATCH_000013-R19,117.90739504570622
MATCH_000013,MATCH_000013-R20,94.94724381482628
MATCH_000013,MATCH_000013-R21,67.55935490890528
MATCH_000013,MATCH_000013-R22,99.86069459891847
MATCH_000014,MATCH_000014-R01,88.70109932003993
MATCH_000014,MATCH_000014-R02,90.71869822583831
MATCH_000014,MATCH_000014-R03,78.93656900214475
MATCH_000014,MATCH_000014-R04,94.16043483143295
MATCH_000014,MATCH_000014-R05,134.27695352750916
MATCH_000014,MATCH_000014-R06,97.78624370752766
MATCH_000014,MATCH_000014-R07,94.90171154957994
MATCH_000014,MATCH_000014-R08,92.2989964184759
MATCH_000014,MATCH_000014-R09,104.23816455669584
MATCH_000014,MATCH_000014-R10,90.64423531848088
MATCH_000014,MATCH_000014-R11,121.51788486827016
MATCH_000014,MATCH_000014-R12,130.68122095849168
MATCH_000014,MATCH_000014-R13,94.85437374944499
MATCH_000014,MATCH_000014-R14,90.26238802294229
MATCH_000014,MATCH_000014-R15,80.97988627651377
MATCH_000014,MATCH_000014-R16,97.27052325965346
MATCH_000014,MATCH_000014-R17,87.7230689553375
MATCH_000014,MATCH_000014-R18,85.62184734661243
MATCH_000014,MATCH_000014-R19,99.33741926001485
MATCH_000014,MATCH_000014-R20,94.22247544152009
MATCH_000015,MATCH_000015-R01,90.60998791506736
MATCH_000015,MATCH_000015-R02,84.82109613517999
MATCH_000015,MATCH_000015-R03,98.34128835887057
MATCH_000015,MATCH_000015-R04,97.52929186954191
MATCH_000015,MATCH_000015-R05,92.74090487794382
MATCH_000015,MATCH_000015-R06,96.51021336847029
MATCH_000015,MATCH_000015-R07,81.88650321889116
MATCH_000015,MATCH_000015-R08,81.12743696395276
MATCH_000015,MATCH_000015-R09,94.92943043021556
MATCH_000015,MATCH_000015-R10,95.3643369858676
MATCH_000015,MATCH_000015-R11,118.01851501511187
MATCH_000015,MATCH_000015-R12,82.31520885135218
MATCH_000015,MATCH_000015-R13,66.69923987209003
MATCH_000015,MATCH_000015-R14,63.7115242050902
MATCH_000015,MATCH_000015-R15,92.15459055626869
MATCH_000015,MATCH_000015-R16,98.93057176672339
MATCH_000015,MATCH_000015-R17,74.64764067645925
MATCH_000015,MATCH_000015-R18,81.6650281650615
MATCH_000015,MATCH_000015-R19,139.01998257191272
MATCH_000015,MATCH_000015-R20,88.43023272646619
MATCH_000016,MATCH_000016-R01,123.38252954813036
MATCH_000016,MATCH_000016-R02,119.2870315280865
MATCH_000016,MATCH_000016-R03,65.377069485267
MATCH_000016,MATCH_000016-R04,91.09247700043724
MATCH_000016,MATCH_000016-R05,141.256116071621
MATCH_000016,MATCH_000016-R06,75.49344790889111
MATCH_000016,MATCH_000016-R07,89.316951438756
MATCH_000016,MATCH_000016-R08,87.2941567970917
MATCH_000016,MATCH_000016-R09,89.29342150038137
MATCH_000016,MATCH_000016-R10,92.79813594351128
MATCH_000016,MATCH_000016-R11,82.24662966856583
MATCH_000016,MATCH_000016-R12,86.26228393295212
MATCH_000016,MATCH_000016-R13,80.56696319535351
MATCH_000016,MATCH_000016-R14,98.08940137250408
MATCH_000016,MATCH_000016-R15,99.09245738344624
MATCH_000016,MATCH_000016-R16,92.87920254205721
MATCH_000016,MATCH_000016-R17,82.57911097154039
MATCH_000016,MATCH_000016-R18,96.69308575757015
MATCH_000016,MATCH_000016-R19,99.27762048222687
MATCH_000016,MATCH_000016-R20,95.37075538520241
MATCH_000017,MATCH_000017-R01,82.29256144928748
MATCH_000017,MATCH_000017-R02,98.87581076765004
MATCH_000017,MATCH_000017-R03,106.69984447207301
MATCH_000017,MATCH_000017-R04,67.5682737893778
MATCH_000017,MATCH_000017-R05,99.79539699329703
MATCH_000017,MATCH_000017-R06,85.38181738220193
MATCH_000017,MATCH_000017-R07,82.19686600040264
MATCH_000017,MATCH_000017-R08,81.51699701863777
MATCH_000017,MATCH_000017-R09,91.6886750270826
MATCH_000017,MATCH_000017-R10,62.69372874330374
MATCH_000017,MATCH_000017-R11,81.18500123427842
MATCH_000017,MATCH_000017-R12,83.47229408505193
MATCH_000017,MATCH_000017-R13,113.60282052797058
MATCH_000017,MATCH_000017-R14,91.02795744765461
MATCH_000017,MATCH_000017-R15,92.29054772934083
MATCH_000017,MATCH_000017-R16,117.05362577683115
MATCH_000017,MATCH_000017-R17,98.41012529367227
MATCH_000017,MATCH_000017-R18,91.96136992285274
MATCH_000017,MATCH_000017-R19,74.98392378458155
MATCH_000017,MATCH_000017-R20,77.89520828280413
MATCH_000017,MATCH_000017-R21,108.98924370585415
MATCH_000017,MATCH_000017-R22,85.39055464689787
MATCH_000017,MATCH_000017-R23,84.83911100823396
MATCH_000018,MATCH_000018-R01,129.4211543985294
MATCH_000018,MATCH_000018-R02,86.08663077427899
MATCH_000018,MATCH_000018-R03,113.09277444081016
MATCH_000018,MATCH_000018-R04,109.81988113008904
MATCH_000018,MATCH_000018-R05,55.88779614422764
MATCH_000018,MATCH_000018-R06,120.62907964182756
MATCH_000018,MATCH_000018-R07,87.42877572557843
MATCH_000018,MATCH_000018-R08,83.60311059969469
MATCH_000018,MATCH_000018-R09,130.17945434719866
MATCH_000018,MATCH_000018-R10,97.91682718913745
MATCH_000018,MATCH_000018-R11,82.70646908107449
MATCH_000018,MATCH_000018-R12,135.06321430113388
MATCH_000018,MATCH_000018-R13,116.81162041720705
MATCH_000018,MATCH_000018-R14,85.29790824528109
MATCH_000018,MATCH_000018-R15,89.56350741145754
MATCH_000018,MATCH_000018-R16,99.80823177504661
MATCH_000018,MATCH_000018-R17,117.7269531715506
MATCH_000018,MATCH_000018-R18,92.00903769582906
MATCH_000018,MATCH_000018-R19,95.24812973063118
MATCH_000018,MATCH_000018-R20,83.81536160780213
MATCH_000018,MATCH_000018-R21,93.23481116252364
MATCH_000018,MATCH_000018-R22,105.24078189196456
MATCH_000018,MATCH_000018-R23,110.67855643315302
MATCH_000019,MATCH_000019-R01,117.73402041869099
MATCH_000019,MATCH_000019-R02,88.82176352756255
MATCH_000019,MATCH_000019-R03,96.97790569932721
MATCH_000019,MATCH_000019-R04,88.12144677440384
MATCH_000019,MATCH_000019-R05,85.13118443885357
MATCH_000019,MATCH_000019-R06,91.8430533044438
MATCH_000019,MATCH_000019-R07,95.58610028977989
MATCH_000019,MATCH_000019-R08,87.63004496536489
MATCH_000019,MATCH_000019-R09,87.37737032643177
MATCH_000019,MATCH_000019-R10,130.18031057554504
MATCH_000019,MATCH_000019-R11,88.93932178742561
MATCH_000019,MATCH_000019-R12,87.85382864296403
MATCH_000019,MATCH_000019-R13,97.82091355802157
MATCH_000019,MATCH_000019-R14,84.68378951661353
MATCH_000019,MATCH_000019-R15,92.22811373014956
MATCH_000019,MATCH_000019-R16,81.10337938078669
MATCH_000019,MATCH_000019-R17,94.92116900955119
MATCH_000019,MATCH_000019-R18,72.37832402140873
MATCH_000019,MATCH_000019-R19,88.01001029311138
MATCH_000020,MATCH_000020-R01,99.14347092442416
MATCH_000020,MATCH_000020-R02,87.24111549811155
MATCH_000020,MATCH_000020-R03,134.03724521040144
MATCH_000020,MATCH_000020-R04,93.97310268078704
MATCH_000020,MATCH_000020-R05,85.63959917388026
MATCH_000020,MATCH_000020-R06,84.06036020676618
MATCH_000020,MATCH_000020-R07,62.40484596577988
MATCH_000020,MATCH_000020-R08,85.39943603217489
MATCH_000020,MATCH_000020-R09,116.90025974990073
MATCH_000020,MATCH_000020-R10,70.08261256562517
MATCH_000020,MATCH_000020-R11,125.91766137378889
MATCH_000020,MATCH_000020-R12,96.93643190471934
MATCH_000020,MATCH_000020-R13,85.22198245391658
MATCH_000020,MATCH_000020-R14,96.05156414690802
MATCH_000020,MATCH_000020-R15,93.97823956175647
MATCH_000020,MATCH_000020-R16,94.84241979835342
MATCH_000020,MATCH_000020-R17,81.83749599245998
MATCH_000020,MATCH_000020-R18,86.79945540421782
MATCH_000020,MATCH_000020-R19,125.78218880678239
MATCH_000020,MATCH_000020-R20,76.8245453416744
MATCH_000020,MATCH_000020-R21,77.37913304145036
MATCH_000020,MATCH_000020-R22,75.70090056335766
MATCH_000020,MATCH_000020-R23,105.48703542008036
MATCH_000020,MATCH_000020-R24,84.8648502437422
MATCH_000021,MATCH_000021-R01,85.15417993759267
MATCH_000021,MATCH_000021-R02,72.30379489496468
MATCH_000021,MATCH_000021-R03,127.89805680568921
MATCH_000021,MATCH_000021-R04,69.72832948730547
MATCH_000021,MATCH_000021-R05,96.48008847823328
MATCH_000021,MATCH_000021-R06,67.1237131920351
MATCH_000021,MATCH_000021-R07,97.27544346694305
MATCH_000021,MATCH_000021-R08,66.24248108834085
MATCH_000021,MATCH_000021-R09,95.32178549861855
MATCH_000021,MATCH_000021-R10,80.72957612399217
MATCH_000021,MATCH_000021-R11,98.75112292135056
MATCH_000021,MATCH_000021-R12,68.2066163097943
MATCH_000021,MATCH_000021-R13,80.10788040258142
MATCH_000021,MATCH_000021-R14,82.18017485543511
MATCH_000021,MATCH_000021-R15,98.61992155393082
MATCH_000021,MATCH_000021-R16,93.67502000899222
MATCH_000021,MATCH_000021-R17,78.63271830350345
MATCH_000021,MATCH_000021-R18,95.18116428216857
MATCH_000021,MATCH_000021-R19,102.34357328915425
MATCH_000021,MATCH_000021-R20,86.24491513403142
MATCH_000021,MATCH_000021-R21,93.9428213345115
MATCH_000021,MATCH_000021-R22,90.48365465938286
MATCH_000021,MATCH_000021-R23,97.89251718481499
MATCH_000022,MATCH_000022-R01,94.82631023465908
MATCH_000022,MATCH_000022-R02,117.75668468689723
MATCH_000022,MATCH_000022-R03,133.3373330678511
MATCH_000022,MATCH_000022-R04,89.54168365892731
MATCH_000022,MATCH_000022-R05,83.27442679433948
MATCH_000022,MATCH_000022-R06,61.60751840957327
MATCH_000022,MATCH_000022-R07,75.26977937767884
MATCH_000022,MATCH_000022-R08,89.50603353218897
MATCH_000022,MATCH_000022-R09,90.13903034466674
MATCH_000022,MATCH_000022-R10,84.43990108299779
MATCH_000022,MATCH_000022-R11,94.54214531340031
MATCH_000022,MATCH_000022-R12,80.14976171703627
MATCH_000022,MATCH_000022-R13,104.91030552176036
MATCH_000022,MATCH_000022-R14,94.34367649482657
MATCH_000022,MATCH_000022-R15,88.29435626422872
MATCH_000022,MATCH_000022-R16,96.41329956729919
MATCH_000022,MATCH_000022-R17,90.58551948695693
MATCH_000022,MATCH_000022-R18,92.42091883974125
MATCH_000022,MATCH_000022-R19,84.6034276946414
MATCH_000023,MATCH_000023-R01,87.5588543929298
MATCH_000023,MATCH_000023-R02,104.75551140225255
MATCH_000023,MATCH_000023-R03,108.33304418069139
MATCH_000023,MATCH_000023-R04,56.895794907574064
MATCH_000023,MATCH_000023-R05,85.81271364119864
MATCH_000023,MATCH_000023-R06,85.37089549636856
MATCH_000023,MATCH_000023-R07,99.20255196507458
MATCH_000023,MATCH_000023-R08,98.47672331503068
MATCH_000023,MATCH_000023-R09,84.90034647986298
MATCH_000023,MATCH_000023-R10,72.56419259089917
MATCH_000023,MATCH_000023-R11,143.69057962610117
MATCH_000023,MATCH_000023-R12,86.79318139716807
MATCH_000023,MATCH_000023-R13,136.75017171373574
MATCH_000023,MATCH_000023-R14,93.80715356602208
MATCH_000023,MATCH_000023-R15,116.66926003118422
MATCH_000023,MATCH_000023-R16,99.58344743394292
MATCH_000023,MATCH_000023-R17,100.75776822020539
MATCH_000023,MATCH_000023-R18,89.85775066900024
MATCH_000023,MATCH_000023-R19,126.55137202390601
MATCH_000023,MATCH_000023-R20,95.59260740689672
MATCH_000023,MATCH_000023-R21,88.64902506479507
MATCH_000023,MATCH_000023-R22,93.56438185005737
MATCH_000023,MATCH_000023-R23,82.80548095330401
MATCH_000024,MATCH_000024-R01,86.24673368077266
MATCH_000024,MATCH_000024-R02,80.46369273688389
MATCH_000024,MATCH_000024-R03,129.2341959419528
MATCH_000024,MATCH_000024-R04,127.94653453982704
MATCH_000024,MATCH_000024-R05,108.80632864298481
MATCH_000024,MATCH_000024-R06,126.04720175180758
MATCH_000024,MATCH_000024-R07,90.57506445379076
MATCH_000024,MATCH_000024-R08,97.17864544704216
MATCH_000024,MATCH_000024-R09,83.78262913071562
MATCH_000024,MATCH_000024-R10,119.35493665528637
MATCH_000024,MATCH_000024-R11,99.54421187295941
MATCH_000024,MATCH_000024-R12,87.45119043538783
MATCH_000024,MATCH_000024-R13,118.12084011046228
MATCH_000024,MATCH_000024-R14,99.87450826087343
MATCH_000024,MATCH_000024-R15,95.66886677369138
MATCH_000024,MATCH_000024-R16,92.43662365450118
MATCH_000024,MATCH_000024-R17,92.11697014667999
MATCH_000024,MATCH_000024-R18,117.36141700286561
MATCH_000024,MATCH_000024-R19,97.05259717961432
MATCH_000024,MATCH_000024-R20,90.70011042405172
MATCH_000024,MATCH_000024-R21,73.47310429971262
MATCH_000024,MATCH_000024-R22,85.5180687779994
MATCH_000024,MATCH_000024-R23,98.73076205958262
MATCH_000024,MATCH_000024-R24,91.48705331398828
MATCH_000025,MATCH_000025-R01,89.76962120510663
MATCH_000025,MATCH_000025-R02,81.56607285682651
MATCH_000025,MATCH_000025-R03,94.46278381231804
MATCH_000025,MATCH_000025-R04,99.08159823350374
MATCH_000025,MATCH_000025-R05,97.48254616678845
